codigo_lugar,largo_en_mm,ancho_en_mm,espesor_en_mm,tipo_de_muestreo,nombre_roca
RBAT_03,95,65,12,transecto Wolman con identificación litológica,margas/lutitas
RBAT_03,63,40,20,transecto Wolman con identificación litológica,margas/lutitas
RBAT_03,38,23,20,transecto Wolman con identificación litológica,areniscas
RBAT_03,95,60,20,transecto Wolman con identificación litológica,margas/lutitas
RBAT_03,60,30,27,transecto Wolman con identificación litológica,areniscas
RBAT_03,60,45,25,transecto Wolman con identificación litológica,margas/lutitas
RBAT_03,43,42,25,transecto Wolman con identificación litológica,areniscas
RBAT_03,44,22,15,transecto Wolman con identificación litológica,margas/lutitas
RBAT_03,45,23,16,transecto Wolman con identificación litológica,margas/lutitas
RBAT_03,95,65,50,transecto Wolman con identificación litológica,margas/lutitas
RBAT_03,60,28,20,transecto Wolman con identificación litológica,margas/lutitas
RBAT_03,55,40,20,transecto Wolman con identificación litológica,margas/lutitas
RBAT_03,35,15,10,transecto Wolman con identificación litológica,margas/lutitas
RBAT_03,50,27,15,transecto Wolman con identificación litológica,areniscas
RBAT_03,45,40,30,transecto Wolman con identificación litológica,margas/lutitas
RBAT_03,55,50,28,transecto Wolman con identificación litológica,conglomerado
RBAT_03,34,29,9,transecto Wolman con identificación litológica,margas/lutitas
RBAT_03,45,40,35,transecto Wolman con identificación litológica,calizas
RBAT_03,105,45,33,transecto Wolman con identificación litológica,margas/lutitas
RBAT_03,115,60,40,transecto Wolman con identificación litológica,margas/lutitas
RBAT_03,50,45,25,transecto Wolman con identificación litológica,margas/lutitas
RBAT_03,50,40,20,transecto Wolman con identificación litológica,volcánicas
RBAT_03,68,32,12,transecto Wolman con identificación litológica,calizas
RBAT_03,145,80,31,transecto Wolman con identificación litológica,areniscas
RBAT_03,87,65,21,transecto Wolman con identificación litológica,areniscas
RBAT_03,60,45,12,transecto Wolman con identificación litológica,calizas
RBAT_03,40,30,20,transecto Wolman con identificación litológica,conglomerado
RBAT_03,60,44,30,transecto Wolman con identificación litológica,margas/lutitas
RBAT_03,170,90,85,transecto Wolman con identificación litológica,areniscas
RBAT_03,80,60,55,transecto Wolman con identificación litológica,margas/lutitas
RBAT_03,34,29,9,transecto Wolman con identificación litológica,areniscas
RBAT_03,90,67,23,transecto Wolman con identificación litológica,margas/lutitas
RBAT_03,73,62,18,transecto Wolman con identificación litológica,calizas
RBAT_03,75,46,23,transecto Wolman con identificación litológica,margas/lutitas
RBAT_03,55,35,28,transecto Wolman con identificación litológica,areniscas
RBAT_03,92,64,48,transecto Wolman con identificación litológica,calizas
RBAT_03,95,76,50,transecto Wolman con identificación litológica,margas/lutitas
RBAT_03,160,106,70,transecto Wolman con identificación litológica,areniscas
RBAT_03,40,36,18,transecto Wolman con identificación litológica,margas/lutitas
RBAT_03,86,69,42,transecto Wolman con identificación litológica,calizas
RBAT_03,54,42,34,transecto Wolman con identificación litológica,areniscas
RBAT_03,37,33,15,transecto Wolman con identificación litológica,calizas
RBAT_03,37,25,13,transecto Wolman con identificación litológica,calizas
RBAT_03,78,78,28,transecto Wolman con identificación litológica,areniscas
RBAT_03,72,40,23,transecto Wolman con identificación litológica,areniscas
RBAT_03,45,35,20,transecto Wolman con identificación litológica,margas/lutitas
RBAT_03,43,37,29,transecto Wolman con identificación litológica,areniscas
RBAT_03,125,80,35,transecto Wolman con identificación litológica,areniscas
RBAT_03,66,35,22,transecto Wolman con identificación litológica,calizas
RBAT_03,80,70,20,transecto Wolman con identificación litológica,calizas
RBAT_05,35,28,23,rodal con identificación litológica,areniscas
RBAT_05,52,33,26,rodal con identificación litológica,margas/lutitas
RBAT_05,38,32,25,rodal con identificación litológica,calizas
RBAT_05,48,32,13,rodal con identificación litológica,margas/lutitas
RBAT_05,50,36,30,rodal con identificación litológica,areniscas
RBAT_05,56,43,17,rodal con identificación litológica,margas/lutitas
RBAT_05,55,25,23,rodal con identificación litológica,areniscas
RBAT_05,56,22,6,rodal con identificación litológica,margas/lutitas
RBAT_05,36,30,20,rodal con identificación litológica,margas/lutitas
RBAT_05,36,25,15,rodal con identificación litológica,areniscas
RBAT_05,48,40,16,rodal con identificación litológica,margas/lutitas
RBAT_05,25,15,13,rodal con identificación litológica,margas/lutitas
RBAT_05,34,18,10,rodal con identificación litológica,margas/lutitas
RBAT_05,73,48,38,rodal con identificación litológica,calizas
RBAT_05,92,50,20,rodal con identificación litológica,volcánicas
RBAT_05,63,44,32,rodal con identificación litológica,areniscas
RBAT_05,33,30,26,rodal con identificación litológica,areniscas
RBAT_05,39,23,10,rodal con identificación litológica,margas/lutitas
RBAT_05,36,21,10,rodal con identificación litológica,areniscas
RBAT_05,90,49,40,rodal con identificación litológica,areniscas
RBAT_05,49,35,20,rodal con identificación litológica,margas/lutitas
RBAT_05,33,29,22,rodal con identificación litológica,areniscas
RBAT_05,43,41,34,rodal con identificación litológica,calizas
RBAT_05,35,18,13,rodal con identificación litológica,margas/lutitas
RBAT_05,95,61,27,rodal con identificación litológica,areniscas
RBAT_05,86,51,29,rodal con identificación litológica,margas/lutitas
RBAT_05,160,115,43,rodal con identificación litológica,volcánicas
RBAT_05,43,23,8,rodal con identificación litológica,margas/lutitas
RBAT_05,100,45,28,rodal con identificación litológica,volcánicas
RBAT_05,42,26,19,rodal con identificación litológica,margas/lutitas
RBAT_05,45,24,22,rodal con identificación litológica,areniscas
RBAT_05,41,31,12,rodal con identificación litológica,margas/lutitas
RBAT_05,127,64,15,rodal con identificación litológica,margas/lutitas
RBAT_05,38,35,20,rodal con identificación litológica,margas/lutitas
RBAT_05,110,75,50,rodal con identificación litológica,margas/lutitas
RBAT_05,50,28,8,rodal con identificación litológica,margas/lutitas
RBAT_05,52,32,18,rodal con identificación litológica,calizas
RBAT_05,42,21,13,rodal con identificación litológica,calizas
RBAT_05,43,33,21,rodal con identificación litológica,calizas
RBAT_05,43,35,15,rodal con identificación litológica,margas/lutitas
RBAT_05,44,24,18,rodal con identificación litológica,margas/lutitas
RBAT_05,32,24,20,rodal con identificación litológica,margas/lutitas
RBAT_05,39,27,16,rodal con identificación litológica,margas/lutitas
RBAT_05,42,24,15,rodal con identificación litológica,margas/lutitas
RBAT_05,35,33,19,rodal con identificación litológica,margas/lutitas
RBAT_05,46,34,18,rodal con identificación litológica,margas/lutitas
RBAT_05,35,29,20,rodal con identificación litológica,margas/lutitas
RBAT_05,41,38,18,rodal con identificación litológica,margas/lutitas
RBAT_05,48,27,25,rodal con identificación litológica,calizas
RBAT_05,41,37,28,rodal con identificación litológica,conglomerado
RBAT_05,42,30,19,rodal con identificación litológica,areniscas
RBAT_05,64,41,19,rodal con identificación litológica,margas/lutitas
RBAT_05,38,30,15,rodal con identificación litológica,calizas
RBAT_05,48,22,11,rodal con identificación litológica,margas/lutitas
RBAT_05,45,32,19,rodal con identificación litológica,areniscas
RBAT_05,55,26,22,rodal con identificación litológica,volcánicas
RBAT_05,126,99,29,rodal con identificación litológica,margas/lutitas
RBAT_05,35,25,15,rodal con identificación litológica,areniscas
RBAT_05,50,32,3,rodal con identificación litológica,margas/lutitas
RBAT_05,40,28,15,rodal con identificación litológica,margas/lutitas
RBAT_05,32,26,12,rodal con identificación litológica,margas/lutitas
RBAT_05,35,25,13,rodal con identificación litológica,margas/lutitas
RBAT_05,33,28,12,rodal con identificación litológica,margas/lutitas
RBAT_05,38,24,9,rodal con identificación litológica,margas/lutitas
RBAT_05,43,20,18,rodal con identificación litológica,areniscas
RBAT_05,37,22,11,rodal con identificación litológica,margas/lutitas
RBAT_05,48,35,15,rodal con identificación litológica,margas/lutitas
RBAT_05,66,50,42,rodal con identificación litológica,areniscas
RBAT_05,98,41,25,rodal con identificación litológica,margas/lutitas
RBAT_05,111,74,35,rodal con identificación litológica,margas/lutitas
RBAT_05,50,15,9,rodal con identificación litológica,margas/lutitas
RBAT_05,230,122,74,rodal con identificación litológica,margas/lutitas
RBAT_05,92,60,37,rodal con identificación litológica,conglomerado
RBAT_05,35,20,14,rodal con identificación litológica,calizas
RBAT_05,59,50,23,rodal con identificación litológica,margas/lutitas
RBAT_05,35,33,20,rodal con identificación litológica,volcánicas
RBAT_05,44,20,12,rodal con identificación litológica,margas/lutitas
RBAT_05,35,20,18,rodal con identificación litológica,margas/lutitas
RBAT_05,72,28,25,rodal con identificación litológica,areniscas
RBAT_05,118,94,38,rodal con identificación litológica,areniscas
RBAT_05,74,55,22,rodal con identificación litológica,areniscas
RBAT_05,35,24,14,rodal con identificación litológica,areniscas
RBAT_05,37,22,14,rodal con identificación litológica,margas/lutitas
RBAT_05,120,54,28,rodal con identificación litológica,calizas
RBAT_05,77,54,35,rodal con identificación litológica,calizas
RBAT_05,34,23,18,rodal con identificación litológica,margas/lutitas
RBAT_05,47,27,20,rodal con identificación litológica,margas/lutitas
RBAT_05,34,23,16,rodal con identificación litológica,volcánicas
RBAT_05,40,24,15,rodal con identificación litológica,margas/lutitas
RBAT_05,34,23,9,rodal con identificación litológica,margas/lutitas
RBAT_05,164,40,35,rodal con identificación litológica,areniscas
RBAT_05,125,109,67,rodal con identificación litológica,areniscas
RBAT_05,50,40,30,rodal con identificación litológica,calizas
RBAT_05,50,32,25,rodal con identificación litológica,margas/lutitas
RBAT_05,43,29,24,rodal con identificación litológica,calizas
RBAT_05,40,28,16,rodal con identificación litológica,margas/lutitas
RBAT_05,34,22,16,rodal con identificación litológica,margas/lutitas
RBAT_05,40,37,33,rodal con identificación litológica,calizas
RBAT_05,59,32,22,rodal con identificación litológica,conglomerado
RBAT_05,40,31,15,rodal con identificación litológica,margas/lutitas
RBAT_05,85,56,33,rodal con identificación litológica,margas/lutitas
RBAT_05,300,230,30,rodal con identificación litológica,areniscas
RBAT_05,52,27,13,rodal con identificación litológica,margas/lutitas
RBAT_06,33,30,23,rodal con identificación litológica,margas/lutitas
RBAT_06,35,29,25,rodal con identificación litológica,areniscas
RBAT_06,31,24,24,rodal con identificación litológica,calizas
RBAT_06,131,83,40,rodal con identificación litológica,margas/lutitas
RBAT_06,35,20,17,rodal con identificación litológica,calizas
RBAT_06,124,120,55,rodal con identificación litológica,margas/lutitas
RBAT_06,35,20,14,rodal con identificación litológica,margas/lutitas
RBAT_06,40,19,12,rodal con identificación litológica,volcánicas
RBAT_06,49,25,24,rodal con identificación litológica,margas/lutitas
RBAT_06,121,55,30,rodal con identificación litológica,areniscas
RBAT_06,66,38,19,rodal con identificación litológica,calizas
RBAT_06,75,54,32,rodal con identificación litológica,margas/lutitas
RBAT_06,71,62,42,rodal con identificación litológica,margas/lutitas
RBAT_06,44,25,22,rodal con identificación litológica,areniscas
RBAT_06,44,32,13,rodal con identificación litológica,calizas
RBAT_06,49,30,29,rodal con identificación litológica,margas/lutitas
RBAT_06,55,25,21,rodal con identificación litológica,calizas
RBAT_06,48,25,22,rodal con identificación litológica,margas/lutitas
RBAT_06,34,19,17,rodal con identificación litológica,margas/lutitas
RBAT_06,40,34,25,rodal con identificación litológica,calizas
RBAT_06,119,72,46,rodal con identificación litológica,margas/lutitas
RBAT_06,41,40,28,rodal con identificación litológica,areniscas
RBAT_06,32,29,10,rodal con identificación litológica,margas/lutitas
RBAT_06,42,33,28,rodal con identificación litológica,margas/lutitas
RBAT_06,39,29,17,rodal con identificación litológica,margas/lutitas
RBAT_06,45,35,11,rodal con identificación litológica,margas/lutitas
RBAT_06,47,14,9,rodal con identificación litológica,margas/lutitas
RBAT_06,44,33,15,rodal con identificación litológica,margas/lutitas
RBAT_06,47,22,21,rodal con identificación litológica,margas/lutitas
RBAT_06,70,40,32,rodal con identificación litológica,calizas
RBAT_06,48,23,17,rodal con identificación litológica,margas/lutitas
RBAT_06,39,32,23,rodal con identificación litológica,margas/lutitas
RBAT_06,51,21,13,rodal con identificación litológica,areniscas
RBAT_06,35,20,17,rodal con identificación litológica,areniscas
RBAT_06,126,78,19,rodal con identificación litológica,areniscas
RBAT_06,55,34,17,rodal con identificación litológica,margas/lutitas
RBAT_06,52,41,30,rodal con identificación litológica,conglomerado
RBAT_06,52,29,12,rodal con identificación litológica,margas/lutitas
